country_code,uuid,age,gender,rural,dem_education_level,dem_full_time_job,dem_has_children,question_bbi_2016wave4_basicincome_awareness,question_bbi_2016wave4_basicincome_vote,question_bbi_2016wave4_basicincome_effect,question_bbi_2016wave4_basicincome_argumentsfor,question_bbi_2016wave4_basicincome_argumentsagainst,age_group,weight
GB,b9a14c50-da50-0133-36c5-0a81e8b09a82,37,female,rural,high,yes,yes,I know something about it,I would probably vote against it,‰Û_ work less,It increases appreciation for household work and volunteering,Foreigners might come to my country and take advantage of the benefit,26_39,0.304150794
GB,af90e430-db01-0133-52e8-0a81e8b09a82,38,female,rural,high,yes,yes,I understand it fully,I would vote for it,‰Û_ gain additional skills,It reduces anxiety about financing basic needs | It increases appreciation for household work and volunteering,It is impossible to finance | Only the people who need it most should get something from the state | It increases dependence on the state | It is against the principle of linking merit and reward,26_39,0.304150794
GB,326c9280-dbc0-0133-d577-0a81e8b09a82,36,female,rural,high,no,no,I know something about it,I would vote for it,A basic income would not affect my work choices,"It creates more equality of opportunity | It reduces anxiety about financing basic needs | It encourages financial independence and self-responsibility | It increases solidarity, because it is funded by everyone | It increases appreciation for household work and volunteering | It reduces bureaucracy and administrative expenses",Foreigners might come to my country and take advantage of the benefit,26_39,0.304150794
GB,502bc1b0-d949-0133-19c0-0a81e8b09a82,42,male,rural,medium,yes,yes,I have never heard of it,I would probably vote for it,A basic income would not affect my work choices,It encourages financial independence and self-responsibility,Foreigners might come to my country and take advantage of the benefit,40_65,0.348299038
GB,e2ff29a0-d9a3-0133-7561-0a81e8b09a82,47,male,rural,low,yes,yes,I have heard just a little about it,I would vote against it,‰Û_ work less,"It increases solidarity, because it is funded by everyone",It is against the principle of linking merit and reward,40_65,0.289210011
GB,5c71b490-dbf1-0133-e964-0a81e8b09a82,63,male,rural,medium,no,yes,I know something about it,I would vote against it,A basic income would not affect my work choices,None of the above,It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit | It is against the principle of linking merit and reward | It is impossible to finance | It increases dependence on the state,40_65,0.348299038
GB,8c699d90-d8d6-0133-68c6-0a81e8b09a82,48,male,rural,low,yes,yes,I understand it fully,I would probably vote for it,‰Û_ spend more time with my family,"It creates more equality of opportunity | It reduces anxiety about financing basic needs | It increases solidarity, because it is funded by everyone | It reduces bureaucracy and administrative expenses",It increases dependence on the state | Foreigners might come to my country and take advantage of the benefit | It is impossible to finance | It is against the principle of linking merit and reward | Only the people who need it most should get something from the state,40_65,0.289210011
GB,0a9ff180-dcc3-0133-ef57-0a81e8b09a82,19,male,rural,medium,yes,no,I have heard just a little about it,I would not vote,None of the above,None of the above,None of the above,14_25,0.846833767
GB,830d4340-d8e4-0133-bbbc-0a81e8b09a82,24,female,urban,high,no,no,I have heard just a little about it,I would probably vote against it,A basic income would not affect my work choices,It reduces anxiety about financing basic needs,It increases dependence on the state | It might encourage people to stop working | It is impossible to finance,14_25,1.278.528.616
GB,25342050-db44-0133-8d05-0a81e8b09a82,34,female,rural,high,no,yes,I know something about it,I would vote for it,A basic income would not affect my work choices,It creates more equality of opportunity,It is impossible to finance,26_39,0.304150794
GB,b3407440-db45-0133-9481-0a81e8b09a82,43,female,rural,high,no,yes,I have never heard of it,I would probably vote for it,A basic income would not affect my work choices,It encourages financial independence and self-responsibility | It reduces anxiety about financing basic needs,It is impossible to finance | It might encourage people to stop working | It is against the principle of linking merit and reward | It increases dependence on the state,40_65,0.362581152
GB,3fed2b60-da58-0133-d891-0a81e8b09a82,23,female,rural,low,no,yes,I know something about it,I would probably vote against it,‰Û_ do more volunteering work,It encourages financial independence and self-responsibility | It increases appreciation for household work and volunteering,It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit,14_25,0.256922252
GB,afd4dec0-d992-0133-6488-0a81e8b09a82,53,male,urban,medium,yes,no,I have heard just a little about it,I would probably vote against it,‰Û_ look for a different job,None of the above,Foreigners might come to my country and take advantage of the benefit | Only the people who need it most should get something from the state | It increases dependence on the state,40_65,1.368.167.856
GB,cb924150-dad8-0133-383d-0a81e8b09a82,53,male,urban,high,yes,yes,I have heard just a little about it,I would probably vote against it,‰Û_ spend more time with my family,It reduces bureaucracy and administrative expenses,Foreigners might come to my country and take advantage of the benefit | It might encourage people to stop working,40_65,1.141.259.191
GB,c9c18040-dd29-0133-6d70-0a81e8b09a82,38,female,rural,medium,yes,yes,I know something about it,I would probably vote for it,‰Û_ gain additional skills,It encourages financial independence and self-responsibility,Only the people who need it most should get something from the state,26_39,0.400065272
GB,98efcb00-d8ba-0133-074b-0a81e8b09a82,54,male,urban,low,yes,yes,I know something about it,I would probably vote for it,‰Û_ spend more time with my family,It reduces anxiety about financing basic needs,Only the people who need it most should get something from the state | It is impossible to finance | It might encourage people to stop working | It increases dependence on the state | It is against the principle of linking merit and reward | Foreigners might come to my country and take advantage of the benefit,40_65,1.136.057.805
GB,2bc23d60-dcbd-0133-5a25-0a81e8b09a82,23,female,urban,medium,no,no,I understand it fully,I would vote for it,‰Û_ look for a different job,"It increases solidarity, because it is funded by everyone | It increases appreciation for household work and volunteering | It encourages financial independence and self-responsibility | It reduces anxiety about financing basic needs",It is impossible to finance,14_25,2.095.159.817
GB,affa6740-dd74-0133-6eb2-0a81e8b09a82,39,male,urban,medium,yes,no,I know something about it,I would probably vote for it,‰Û_ look for a different job,It encourages financial independence and self-responsibility,It is impossible to finance,26_39,1.909.410.255
GB,2f6d8b80-dbb5-0133-473d-0a81e8b09a82,37,female,urban,high,yes,yes,I understand it fully,I would probably vote against it,‰Û_ look for a different job,"It encourages financial independence and self-responsibility | It creates more equality of opportunity | It increases solidarity, because it is funded by everyone",Foreigners might come to my country and take advantage of the benefit | It might encourage people to stop working,26_39,1.194.747.314
GB,2bd24260-dc50-0133-0f2d-0a81e8b09a82,27,female,rural,medium,no,no,I have heard just a little about it,I would probably vote for it,‰Û_ do more volunteering work,It reduces anxiety about financing basic needs,Only the people who need it most should get something from the state,26_39,0.400065272
GB,0b153310-d8d0-0133-559d-0a81e8b09a82,57,male,urban,medium,yes,yes,I understand it fully,I would probably vote for it,A basic income would not affect my work choices,It reduces bureaucracy and administrative expenses | It reduces anxiety about financing basic needs | It creates more equality of opportunity,Foreigners might come to my country and take advantage of the benefit,40_65,1.368.167.856
GB,395bacc0-dcf7-0133-6395-0a81e8b09a82,31,male,urban,high,yes,no,I know something about it,I would vote for it,‰Û_ spend more time with my family,It creates more equality of opportunity,It might encourage people to stop working | It increases dependence on the state,26_39,1.142.425.954
GB,83677e20-dbc1-0133-da8d-0a81e8b09a82,43,male,rural,high,no,no,I know something about it,I would probably vote for it,A basic income would not affect my work choices,It creates more equality of opportunity | It encourages financial independence and self-responsibility | It reduces anxiety about financing basic needs,It increases dependence on the state | It might encourage people to stop working | It is impossible to finance | Foreigners might come to my country and take advantage of the benefit | It is against the principle of linking merit and reward | Only the people who need it most should get something from the state,40_65,0.290534145
